date,state,beds_covid,beds_noncrit,admitted_pui,admitted_covid,discharged_pui,discharged_covid,hosp_covid,hosp_pui
2021-02-27,W.P. Labuan,25,112,0,0,0,0,2,1
2021-02-28,Johor,952,4432,97,26,60,42,444,154
2021-02-28,Kedah,418,1863,3,0,0,16,62,9
2021-02-28,Kelantan,337,2512,0,28,1,38,194,0
2021-02-28,Melaka,165,1048,3,2,5,10,46,11
2021-02-28,Negeri Sembilan,633,1284,3,6,1,5,117,6
2021-02-28,Pahang,701,2113,0,1,0,3,60,0
2021-02-28,Perak,359,2656,3,26,0,17,131,7
2021-02-28,Perlis,57,493,0,0,1,0,4,2
2021-02-28,Pulau Pinang,248,1249,0,10,0,19,137,0
2021-02-28,Sabah,966,2805,5,28,8,23,219,38
2021-02-28,Sarawak,870,2968,47,205,55,187,338,116
2021-02-28,Selangor,1316,4933,147,72,82,59,398,442
2021-02-28,Terengganu,288,1287,0,2,5,9,39,36
2021-02-28,W.P. Kuala Lumpur,723,3930,4,10,8,21,141,55
2021-02-28,W.P. Labuan,25,112,0,0,0,0,1,1
2021-03-01,Johor,952,4432,108,39,68,44,417,154
2021-03-01,Kedah,418,1863,2,6,1,12,61,6
2021-03-01,Kelantan,337,2512,1,18,0,26,187,1
2021-03-01,Melaka,165,1048,1,3,1,4,45,11
2021-03-01,Negeri Sembilan,503,1204,0,12,1,15,110,6
2021-03-01,Pahang,701,2113,0,5,0,8,57,1
2021-03-01,Perak,359,2656,0,12,0,14,121,6
2021-03-01,Perlis,57,493,0,0,1,3,1,1
2021-03-01,Pulau Pinang,248,1249,0,7,0,16,124,0
2021-03-01,Sabah,966,2805,5,19,5,20,217,37
2021-03-01,Sarawak,870,2968,42,151,60,186,356,68
2021-03-01,Selangor,1316,4933,120,80,112,79,399,398
2021-03-01,Terengganu,288,1287,3,7,7,6,40,33
2021-03-01,W.P. Kuala Lumpur,723,3930,2,9,4,12,138,50
2021-03-01,W.P. Labuan,25,112,0,0,0,0,1,1
2021-03-02,Johor,952,4432,97,45,80,60,386,147
2021-03-02,Kedah,418,1863,0,9,0,15,55,3
2021-03-02,Kelantan,337,2512,0,13,0,23,177,1
2021-03-02,Melaka,165,1048,1,4,6,3,46,6
2021-03-02,Negeri Sembilan,503,1204,0,9,2,16,104,3
2021-03-02,Pahang,701,2113,0,6,1,8,53,0
2021-03-02,Perak,359,2656,0,8,0,16,110,10
2021-03-02,Perlis,57,493,1,0,0,0,1,2
2021-03-02,Pulau Pinang,248,1249,0,14,0,13,124,0
2021-03-02,Sabah,932,2815,6,25,8,18,217,37
2021-03-02,Sarawak,870,2968,62,180,37,225,360,108
2021-03-02,Selangor,1316,4933,159,87,132,66,422,498
2021-03-02,Terengganu,288,1287,3,3,9,8,35,27
2021-03-02,W.P. Kuala Lumpur,723,3930,1,20,5,14,139,40
2021-03-02,W.P. Labuan,25,112,0,0,0,0,1,1
2021-03-03,Johor,952,4432,101,43,70,35,386,143
2021-03-03,Kedah,418,1863,0,6,0,14,47,2
2021-03-03,Kelantan,337,2512,0,23,1,29,181,0
2021-03-03,Melaka,165,1048,0,7,1,7,46,5
2021-03-03,Negeri Sembilan,503,1204,1,28,1,17,114,3
2021-03-03,Pahang,701,2113,0,1,0,4,51,0
2021-03-03,Perak,359,2656,1,9,3,15,105,6
2021-03-03,Perlis,57,493,4,0,1,0,1,4
2021-03-03,Pulau Pinang,248,1249,0,15,0,14,126,0
2021-03-03,Sabah,932,2815,9,30,4,19,222,39
2021-03-03,Sarawak,870,2967,70,96,64,137,335,101
2021-03-03,Selangor,1316,4933,181,65,114,78,414,448
2021-03-03,Terengganu,288,1287,5,5,6,5,35,26
2021-03-03,W.P. Kuala Lumpur,705,3930,2,3,4,19,124,28
2021-03-03,W.P. Labuan,25,112,5,0,0,1,1,6
2021-03-04,Johor,952,4432,74,40,48,31,384,141
2021-03-04,Kedah,338,1863,2,3,2,8,53,2
2021-03-04,Kelantan,337,2512,0,19,0,24,173,0
2021-03-04,Melaka,165,1048,0,7,1,2,51,4
2021-03-04,Negeri Sembilan,503,1204,0,5,0,14,104,3
2021-03-04,Pahang,701,2113,2,8,0,7,52,2
2021-03-04,Perak,359,2656,1,9,1,12,99,7
2021-03-04,Perlis,57,493,0,1,0,0,2,3
2021-03-04,Pulau Pinang,248,1249,0,11,0,20,121,0
2021-03-04,Sabah,932,2823,12,44,10,19,237,35
2021-03-04,Sarawak,870,2967,29,131,47,200,352,88
2021-03-04,Selangor,1316,4933,159,58,119,88,386,450
2021-03-04,Terengganu,288,1287,1,7,4,3,39,25
2021-03-04,W.P. Kuala Lumpur,705,3930,3,2,8,8,109,25
2021-03-04,W.P. Labuan,25,112,0,0,0,0,1,3
2021-03-05,Johor,952,4432,100,55,71,44,370,155
2021-03-05,Kedah,338,1863,3,5,0,6,42,4
2021-03-05,Kelantan,337,2512,0,18,0,23,169,0
2021-03-05,Melaka,165,1048,3,2,1,10,43,6
2021-03-05,Negeri Sembilan,503,1204,4,11,3,13,101,4
2021-03-05,Pahang,701,2113,2,3,1,9,43,3
2021-03-05,Perak,359,2656,0,11,2,29,82,4
2021-03-05,Perlis,57,493,0,1,1,0,3,2
2021-03-05,Pulau Pinang,248,1249,0,15,0,38,109,0
2021-03-05,Sabah,932,2823,9,34,5,24,220,42
2021-03-05,Sarawak,870,2967,60,264,51,158,366,94
2021-03-05,Selangor,1316,4933,195,75,115,94,372,435
2021-03-05,Terengganu,288,1287,4,4,3,5,38,26
2021-03-05,W.P. Kuala Lumpur,705,3930,4,10,6,21,101,25
2021-03-05,W.P. Labuan,25,112,1,0,1,0,2,4
2021-03-06,Johor,952,4432,105,53,45,34,377,144
2021-03-06,Kedah,338,1863,4,5,0,4,44,7
2021-03-06,Kelantan,337,2512,3,11,0,28,152,0
2021-03-06,Melaka,165,1048,1,1,0,5,39,7
2021-03-06,Negeri Sembilan,503,1204,0,10,0,23,96,3
2021-03-06,Pahang,701,2113,2,5,2,7,39,3
2021-03-06,Perak,359,2656,0,5,1,18,69,4
2021-03-06,Perlis,57,493,5,0,1,0,3,7
2021-03-06,Pulau Pinang,248,1249,0,16,0,20,95,0
2021-03-06,Sabah,932,2823,10,16,17,31,205,33
2021-03-06,Sarawak,870,2967,56,247,50,252,347,90
2021-03-06,Selangor,1366,4933,181,73,99,87,365,553
2021-03-06,Terengganu,212,1211,1,4,4,3,39,24
2021-03-06,W.P. Kuala Lumpur,705,3930,1,8,0,15,91,28
2021-03-06,W.P. Labuan,25,112,0,2,0,0,3,2
2021-03-07,Johor,952,4432,145,25,71,20,362,132
2021-03-07,Kedah,215,1783,0,4,0,4,48,4
2021-03-07,Kelantan,327,2373,2,17,1,32,137,3
2021-03-07,Melaka,165,1048,1,2,0,11,30,8
2021-03-07,Negeri Sembilan,503,1204,0,24,1,9,102,3
2021-03-07,Pahang,701,2113,2,1,1,3,37,4
2021-03-07,Perak,359,2656,0,12,0,11,70,5
2021-03-07,Perlis,57,493,6,6,2,0,7,8
2021-03-07,Pulau Pinang,248,1249,0,17,0,15,95,0
2021-03-07,Sabah,932,2823,10,12,6,22,199,36
2021-03-07,Sarawak,870,2967,62,169,50,187,325,88
2021-03-07,Selangor,1366,4933,192,70,124,84,354,485
2021-03-07,Terengganu,212,1211,2,4,6,2,41,20
2021-03-07,W.P. Kuala Lumpur,705,3930,4,6,4,13,87,23
2021-03-07,W.P. Labuan,25,112,2,0,1,1,2,3
2021-03-08,Johor,952,4432,99,75,56,43,371,131
2021-03-08,Kedah,215,1783,1,5,2,5,47,3
2021-03-08,Kelantan,327,2373,0,12,4,21,127,0
2021-03-08,Melaka,165,1048,0,2,1,3,29,7
2021-03-08,Negeri Sembilan,503,1204,1,8,0,10,102,3
2021-03-08,Pahang,701,2113,2,7,2,6,37,4
2021-03-08,Perak,359,2656,0,9,1,16,65,2
2021-03-08,Perlis,57,493,5,7,1,0,14,6
2021-03-08,Pulau Pinang,248,1249,0,18,0,14,96,0
2021-03-08,Sabah,932,2823,5,14,10,16,195,31
2021-03-08,Sarawak,870,2967,52,107,51,157,325,86
2021-03-08,Selangor,1366,4933,195,60,127,72,342,485
2021-03-08,Terengganu,212,1211,1,3,3,4,39,18
2021-03-08,W.P. Kuala Lumpur,700,3930,4,3,3,7,83,6
2021-03-08,W.P. Labuan,25,112,0,1,2,1,2,1
2021-03-09,Johor,952,4432,95,29,62,20,364,162
2021-03-09,Kedah,215,1783,2,9,0,6,55,3
2021-03-09,Kelantan,327,2373,1,14,0,13,128,1
2021-03-09,Melaka,125,1048,0,2,4,4,27,3
2021-03-09,Negeri Sembilan,503,1204,0,9,0,11,99,0
2021-03-09,Pahang,701,2113,1,2,1,9,30,4
2021-03-09,Perak,359,2656,0,10,0,11,64,3
2021-03-09,Perlis,57,493,3,0,0,0,9,9
2021-03-09,Pulau Pinang,248,1249,0,22,0,13,107,0
2021-03-09,Sabah,932,2823,13,15,6,33,191,36
2021-03-09,Sarawak,870,2967,52,152,71,130,339,74
2021-03-09,Selangor,1330,4933,165,65,99,72,331,384
2021-03-09,Terengganu,212,1211,10,3,2,3,39,26
2021-03-09,W.P. Kuala Lumpur,690,3930,3,5,2,12,76,17
2021-03-09,W.P. Labuan,25,112,0,0,1,0,2,0
2021-03-10,Johor,952,4432,98,40,74,25,348,140
2021-03-10,Kedah,215,1783,3,5,0,9,47,6
2021-03-10,Kelantan,327,2373,1,11,1,24,113,1
2021-03-10,Melaka,125,1048,0,1,2,6,22,1
2021-03-10,Negeri Sembilan,503,1204,2,6,1,11,93,4
2021-03-10,Pahang,701,2113,0,0,1,4,26,3
2021-03-10,Perak,359,2656,0,9,0,6,69,1
2021-03-10,Perlis,57,493,1,0,1,0,9,9
2021-03-10,Pulau Pinang,248,1249,0,15,0,6,114,0
2021-03-10,Sabah,932,2823,16,23,6,16,191,44
2021-03-10,Sarawak,870,2967,70,280,56,109,347,100
2021-03-10,Selangor,1330,4933,192,67,116,71,353,456
2021-03-10,Terengganu,212,1211,7,10,8,2,47,25
2021-03-10,W.P. Kuala Lumpur,358,3930,3,8,4,7,77,18
2021-03-10,W.P. Labuan,25,112,0,0,0,0,2,0
2021-03-11,Johor,952,4432,118,37,70,28,337,150
2021-03-11,Kedah,215,1783,2,6,0,6,50,5
2021-03-11,Kelantan,327,2373,4,12,1,12,108,4
2021-03-11,Melaka,125,1048,1,0,0,8,14,2
2021-03-11,Negeri Sembilan,503,1204,1,5,0,19,78,5
2021-03-11,Pahang,701,2113,2,2,3,8,20,3
2021-03-11,Perak,359,2656,1,6,0,7,68,3
2021-03-11,Perlis,57,493,2,2,4,0,10,7
2021-03-11,Pulau Pinang,248,1249,0,22,0,13,121,0
2021-03-11,Sabah,817,2823,11,24,5,21,170,41
2021-03-11,Sarawak,870,2967,58,123,69,258,345,91
2021-03-11,Selangor,1330,4933,138,57,106,90,362,303
2021-03-11,Terengganu,212,1211,6,4,1,5,46,30
2021-03-11,W.P. Kuala Lumpur,326,3930,1,8,4,13,72,14
2021-03-11,W.P. Labuan,25,112,0,0,0,0,2,1
2021-03-12,Johor,952,4432,101,45,63,37,336,148
2021-03-12,Kedah,215,1783,3,7,1,4,48,4
2021-03-12,Kelantan,327,2373,1,19,2,22,106,3
2021-03-12,Melaka,125,1048,0,10,1,3,21,1
2021-03-12,Negeri Sembilan,503,1204,1,6,1,8,76,5
2021-03-12,Pahang,701,2113,0,1,1,0,20,2
2021-03-12,Perak,359,2656,0,5,0,7,67,2
2021-03-12,Perlis,57,493,1,0,2,0,10,6
2021-03-12,Pulau Pinang,248,1249,0,20,0,6,129,0
2021-03-12,Sabah,817,2823,12,19,19,24,164,38
2021-03-12,Sarawak,870,2967,58,145,50,173,339,133
2021-03-12,Selangor,1210,4532,132,75,99,71,338,302
2021-03-12,Terengganu,212,1211,1,1,7,3,44,24
2021-03-12,W.P. Kuala Lumpur,316,3930,1,2,1,3,74,21
2021-03-12,W.P. Labuan,25,112,0,1,0,0,3,1
2021-03-13,Johor,952,4432,113,28,69,31,312,142
2021-03-13,Kedah,215,1783,2,7,0,6,50,3
2021-03-13,Kelantan,327,2373,0,22,1,31,105,0
2021-03-13,Melaka,125,1048,1,5,1,6,20,1
2021-03-13,Negeri Sembilan,503,1204,0,4,3,7,74,2
2021-03-13,Pahang,701,2113,0,1,0,6,16,2
2021-03-13,Perak,359,2656,0,8,0,10,64,4
2021-03-13,Perlis,57,493,0,3,1,0,9,5
2021-03-13,Pulau Pinang,248,1249,0,15,0,13,118,0
2021-03-13,Sabah,817,2823,7,28,6,18,169,34
2021-03-13,Sarawak,870,2967,41,140,48,216,343,85
2021-03-13,Selangor,1210,4532,147,76,87,93,322,310
2021-03-13,Terengganu,212,1211,9,3,5,11,35,28
2021-03-13,W.P. Kuala Lumpur,316,3930,5,2,1,9,68,28
2021-03-13,W.P. Labuan,25,112,0,0,0,1,2,1
2021-03-14,Johor,952,4432,93,39,61,22,318,143
2021-03-14,Kedah,215,1783,2,7,0,4,57,4
2021-03-14,Kelantan,327,2373,0,30,0,26,111,0
2021-03-14,Melaka,125,1048,0,2,0,1,21,1
2021-03-14,Negeri Sembilan,503,1204,1,3,0,8,69,3
2021-03-14,Pahang,701,2113,2,9,1,9,16,3
2021-03-14,Perak,359,2656,1,7,0,7,65,5
2021-03-14,Perlis,57,493,1,0,1,3,11,5
2021-03-14,Pulau Pinang,248,1249,0,16,0,15,120,0
2021-03-14,Sabah,817,2823,10,34,5,11,177,39
2021-03-14,Sarawak,870,2967,73,174,41,131,335,90
2021-03-14,Selangor,1210,4532,105,58,95,77,322,403
2021-03-14,Terengganu,212,1211,6,8,1,10,33,32
2021-03-14,W.P. Kuala Lumpur,316,3930,5,4,5,9,62,33
2021-03-14,W.P. Labuan,25,112,1,0,0,0,2,2
2021-03-15,Johor,952,4432,126,39,67,46,295,175
2021-03-15,Kedah,215,1783,6,5,0,12,52,9
2021-03-15,Kelantan,296,2373,0,13,0,10,114,0
2021-03-15,Melaka,125,1048,1,0,0,0,21,2
2021-03-15,Negeri Sembilan,503,1204,0,0,0,11,58,3
2021-03-15,Pahang,701,2113,3,7,3,9,14,4
2021-03-15,Perak,359,2656,0,7,0,11,61,4
2021-03-15,Perlis,57,493,2,0,0,2,13,7
2021-03-15,Pulau Pinang,248,1249,0,25,0,10,134,0
2021-03-15,Sabah,817,2823,6,14,9,18,156,31
2021-03-15,Sarawak,870,2967,82,128,52,169,339,94
2021-03-15,Selangor,1212,4532,87,58,115,76,306,350
2021-03-15,Terengganu,212,1211,7,10,7,2,41,32
2021-03-15,W.P. Kuala Lumpur,316,3930,1,3,2,9,53,31
2021-03-15,W.P. Labuan,25,112,0,0,1,1,1,1
2021-03-16,Johor,952,4432,115,39,84,20,312,166
2021-03-16,Kedah,215,1783,2,19,1,6,66,5
2021-03-16,Kelantan,296,2373,0,19,0,21,110,0
2021-03-16,Melaka,125,1048,0,1,1,2,20,1
2021-03-16,Negeri Sembilan,503,1204,0,9,2,16,52,1
2021-03-16,Pahang,701,2113,1,0,0,0,14,5
2021-03-16,Perak,359,2656,4,7,0,14,55,7
2021-03-16,Perlis,57,493,3,0,2,0,13,8
2021-03-16,Pulau Pinang,248,1249,0,15,0,17,122,0
2021-03-16,Sabah,817,2823,8,18,7,19,155,31
2021-03-16,Sarawak,870,2967,73,186,63,177,335,95
2021-03-16,Selangor,1212,4532,83,68,105,82,297,305
2021-03-16,Terengganu,212,1211,2,11,6,2,50,29
2021-03-16,W.P. Kuala Lumpur,316,3930,6,2,2,6,49,30
2021-03-16,W.P. Labuan,25,112,0,0,0,0,1,2
2021-03-17,Johor,952,4432,113,33,64,23,324,145
2021-03-17,Kedah,215,1783,3,12,0,6,75,5
2021-03-17,Kelantan,296,2373,0,33,0,10,132,0
2021-03-17,Melaka,125,1048,0,0,0,0,20,1
2021-03-17,Negeri Sembilan,503,1204,0,10,0,12,50,1
2021-03-17,Pahang,701,2113,18,0,0,0,14,31
2021-03-17,Perak,359,2656,0,14,3,12,59,5
2021-03-17,Perlis,57,493,1,0,0,0,13,9
2021-03-17,Pulau Pinang,248,1249,0,15,0,16,124,0
2021-03-17,Sabah,817,2823,9,11,9,21,137,25
2021-03-17,Sarawak,870,2967,46,126,39,180,314,86
2021-03-17,Selangor,1212,4532,81,71,127,68,312,384
2021-03-17,Terengganu,212,1211,1,9,10,5,54,19
2021-03-17,W.P. Kuala Lumpur,316,3930,1,5,1,5,48,28
2021-03-17,W.P. Labuan,25,112,0,0,0,0,1,2
2021-03-18,Johor,952,4432,122,52,74,25,363,153
2021-03-18,Kedah,215,1783,5,14,0,6,84,10
2021-03-18,Kelantan,296,2373,1,11,0,13,129,1
2021-03-18,Melaka,125,1048,1,1,1,2,19,1
2021-03-18,Negeri Sembilan,503,1204,0,12,1,8,54,0
2021-03-18,Pahang,701,2113,14,0,4,0,14,41
2021-03-18,Perak,359,2656,0,9,0,10,59,4
2021-03-18,Perlis,57,493,1,0,4,0,13,7
2021-03-18,Pulau Pinang,248,1249,0,12,0,9,111,0
2021-03-18,Sabah,817,2823,11,15,6,15,131,36
2021-03-18,Sarawak,870,2967,56,207,56,160,306,81
2021-03-18,Selangor,1212,4532,165,98,143,89,327,352
2021-03-18,Terengganu,212,1211,3,1,7,9,46,15
2021-03-18,W.P. Kuala Lumpur,316,3930,1,10,0,8,50,40
2021-03-18,W.P. Labuan,25,112,0,0,0,0,1,2
2021-03-19,Johor,952,4432,114,28,75,49,344,157
2021-03-19,Kedah,215,1783,2,13,2,8,96,4
2021-03-19,Kelantan,296,2373,0,16,1,9,137,0
2021-03-19,Melaka,125,1048,6,4,0,7,16,7
2021-03-19,Negeri Sembilan,503,1204,0,8,0,8,55,0
2021-03-19,Pahang,701,2113,2,13,1,2,25,42
2021-03-19,Perak,359,2656,1,4,1,5,55,5
2021-03-19,Perlis,57,493,0,0,0,0,13,6
2021-03-19,Pulau Pinang,248,1249,0,8,0,16,112,0
2021-03-19,Sabah,817,2823,9,15,7,23,127,36
2021-03-19,Sarawak,870,2967,50,154,41,165,325,95
2021-03-19,Selangor,1212,4532,212,96,152,90,335,299
2021-03-19,Terengganu,212,1211,2,9,5,2,53,12
2021-03-19,W.P. Kuala Lumpur,316,3930,1,6,0,8,43,50
2021-03-19,W.P. Labuan,25,112,0,0,1,1,0,1
2021-03-20,Johor,952,4432,100,38,62,30,356,128
2021-03-20,Kedah,215,1783,0,11,0,4,105,2
2021-03-20,Kelantan,281,2283,1,19,0,28,129,1
2021-03-20,Melaka,125,1048,2,2,0,4,14,9
2021-03-20,Negeri Sembilan,503,1204,0,9,0,5,59,0
2021-03-20,Pahang,701,2113,3,14,0,0,39,44
2021-03-20,Perak,359,2656,0,9,0,8,55,6
2021-03-20,Perlis,57,493,1,0,1,8,6,7
2021-03-20,Pulau Pinang,248,1249,0,13,0,17,109,0
2021-03-20,Sabah,817,2815,8,7,12,19,121,34
2021-03-20,Sarawak,870,2967,65,199,52,169,335,92
2021-03-20,Selangor,1212,4532,179,76,112,91,321,375
2021-03-20,Terengganu,212,1211,0,2,1,0,55,11
2021-03-20,W.P. Kuala Lumpur,316,3930,3,8,2,1,49,49
2021-03-20,W.P. Labuan,25,112,2,1,0,0,1,3
2021-03-21,Johor,952,4432,106,36,64,22,367,142
2021-03-21,Kedah,215,1783,6,24,1,7,117,7
2021-03-21,Kelantan,281,2283,1,32,1,4,156,0
2021-03-21,Melaka,125,1048,1,1,3,1,19,7
2021-03-21,Negeri Sembilan,503,1204,0,6,0,2,64,1
2021-03-21,Pahang,701,2113,0,2,1,9,31,43
2021-03-21,Perak,359,2656,0,3,1,9,49,6
2021-03-21,Perlis,57,493,1,0,4,3,3,4
2021-03-21,Pulau Pinang,248,1249,0,14,0,23,92,0
2021-03-21,Sabah,817,2815,6,17,5,14,124,35
2021-03-21,Sarawak,870,2967,54,119,53,112,329,86
2021-03-21,Selangor,1212,4532,152,77,101,71,336,301
2021-03-21,Terengganu,212,1211,5,10,2,4,61,10
2021-03-21,W.P. Kuala Lumpur,316,3930,3,4,0,5,48,50
2021-03-21,W.P. Labuan,25,112,1,0,0,0,1,4
2021-03-22,Johor,952,4432,108,29,66,44,355,149
2021-03-22,Kedah,215,1783,4,17,0,9,128,8
2021-03-22,Kelantan,281,2283,0,38,1,30,164,0
2021-03-22,Melaka,125,1048,0,1,0,1,20,6
2021-03-22,Negeri Sembilan,503,1204,3,12,0,8,68,4
2021-03-22,Pahang,701,2113,4,10,2,0,40,45
2021-03-22,Perak,359,2656,1,6,1,6,50,7
2021-03-22,Perlis,57,493,0,1,2,1,3,2
2021-03-22,Pulau Pinang,248,1249,0,15,0,20,90,0
2021-03-22,Sabah,705,2815,1,17,7,6,126,30
2021-03-22,Sarawak,870,2959,96,203,71,187,347,100
2021-03-22,Selangor,1212,4532,151,73,122,76,340,308
2021-03-22,Terengganu,212,1211,6,8,4,7,62,16
2021-03-22,W.P. Kuala Lumpur,316,3930,4,4,2,8,50,59
2021-03-22,W.P. Labuan,25,112,0,0,1,0,1,3
2021-03-23,Johor,952,4432,143,36,87,43,350,168
2021-03-23,Kedah,215,1783,3,17,0,19,127,6
2021-03-23,Kelantan,281,2283,2,17,0,17,164,2
2021-03-23,Melaka,125,1048,2,4,1,3,21,7
2021-03-23,Negeri Sembilan,503,1204,4,5,2,5,69,6
2021-03-23,Pahang,701,2113,1,11,16,8,43,30
2021-03-23,Perak,359,2656,1,6,0,3,52,8
2021-03-23,Perlis,57,493,0,0,1,0,3,1
2021-03-23,Pulau Pinang,248,1249,0,16,0,22,85,0
2021-03-23,Sabah,705,2815,4,24,3,11,134,39
2021-03-23,Sarawak,870,2959,70,134,55,163,331,98
2021-03-23,Selangor,1212,4532,154,86,102,105,350,343
2021-03-23,Terengganu,212,1211,2,2,4,7,56,14
2021-03-23,W.P. Kuala Lumpur,316,3930,2,8,7,7,51,49
2021-03-23,W.P. Labuan,25,112,0,0,3,0,1,2
2021-03-24,Johor,952,4432,95,33,102,22,364,133
2021-03-24,Kedah,215,1783,3,31,1,10,147,6
2021-03-24,Kelantan,281,2283,1,28,2,23,169,1
2021-03-24,Melaka,125,1048,1,9,1,3,28,8
2021-03-24,Negeri Sembilan,503,1204,0,3,1,7,63,5
2021-03-24,Pahang,701,2113,2,0,0,1,42,32
2021-03-24,Perak,359,2656,0,8,0,6,55,9
2021-03-24,Perlis,57,493,1,0,1,1,3,1
2021-03-24,Pulau Pinang,248,1249,1,23,0,10,99,1
2021-03-24,Sabah,705,2815,12,15,5,8,136,38
2021-03-24,Sarawak,870,2959,76,121,43,97,338,96
2021-03-24,Selangor,1212,4532,132,76,102,66,359,415
2021-03-24,Terengganu,212,1211,2,2,2,11,47,14
2021-03-24,W.P. Kuala Lumpur,316,3930,6,12,5,9,53,55
2021-03-24,W.P. Labuan,25,112,0,0,0,0,1,2
2021-03-25,Johor,952,4432,112,57,79,59,362,151
2021-03-25,Kedah,215,1783,2,11,1,8,152,6
2021-03-25,Kelantan,281,2283,0,26,0,28,167,1
2021-03-25,Melaka,125,1048,0,13,0,2,32,6
2021-03-25,Negeri Sembilan,503,1204,0,16,0,9,71,1
2021-03-25,Pahang,701,2113,2,6,16,6,42,17
2021-03-25,Perak,359,2656,0,5,1,15,45,7
2021-03-25,Perlis,57,493,1,0,0,1,2,1
2021-03-25,Pulau Pinang,248,1249,0,18,0,9,106,0
2021-03-25,Sabah,595,2815,4,11,5,18,141,39
2021-03-25,Sarawak,870,2959,67,125,48,145,361,91
2021-03-25,Selangor,1227,4532,182,99,132,93,377,483
2021-03-25,Terengganu,212,1211,2,0,3,8,19,14
2021-03-25,W.P. Kuala Lumpur,343,3930,7,5,8,4,55,62
2021-03-25,W.P. Labuan,25,112,0,0,0,1,0,1
2021-03-26,Johor,952,4432,108,40,114,37,354,174
2021-03-26,Kedah,215,1783,1,16,0,20,149,5
2021-03-26,Kelantan,281,2283,4,18,1,19,167,3
2021-03-26,Melaka,125,1048,0,5,3,7,30,3
2021-03-26,Negeri Sembilan,503,1204,1,9,0,7,73,2
2021-03-26,Pahang,701,2113,1,1,14,2,41,4
2021-03-26,Perak,359,2656,0,8,1,10,43,1
2021-03-26,Perlis,57,493,1,1,1,1,2,1
2021-03-26,Pulau Pinang,248,1249,0,21,0,8,117,0
2021-03-26,Sabah,595,2815,13,22,6,20,140,46
2021-03-26,Sarawak,870,2959,69,163,33,201,329,93
2021-03-26,Selangor,1227,4532,189,94,98,104,366,422
2021-03-26,Terengganu,212,1211,4,3,2,3,37,16
2021-03-26,W.P. Kuala Lumpur,343,3930,7,3,13,9,51,52
2021-03-26,W.P. Labuan,25,112,2,0,0,0,0,3
2021-03-27,Johor,952,4432,98,37,90,37,356,128
2021-03-27,Kedah,215,1783,3,10,1,11,145,6
2021-03-27,Kelantan,281,2283,0,29,3,26,164,1
2021-03-27,Melaka,125,1048,4,3,0,3,30,7
2021-03-27,Negeri Sembilan,503,1204,0,4,1,6,69,1
2021-03-27,Pahang,701,2113,0,2,1,5,38,3
2021-03-27,Perak,359,2656,0,8,0,4,47,1
2021-03-27,Perlis,57,493,0,0,1,0,2,0
2021-03-27,Pulau Pinang,248,1249,0,17,0,5,113,0
2021-03-27,Sabah,595,2815,2,31,15,13,143,43
2021-03-27,Sarawak,870,2959,92,190,39,256,357,128
2021-03-27,Selangor,1227,4532,170,73,120,74,367,393
2021-03-27,Terengganu,212,1211,5,2,4,11,28,21
2021-03-27,W.P. Kuala Lumpur,343,3930,6,6,4,5,50,56
2021-03-27,W.P. Labuan,25,112,0,0,0,0,0,3
2021-03-28,Johor,952,4432,106,37,78,38,355,137
2021-03-28,Kedah,215,1783,0,12,0,10,146,6
2021-03-28,Kelantan,281,2283,1,32,0,18,177,2
2021-03-28,Melaka,125,1048,1,2,0,0,32,8
2021-03-28,Negeri Sembilan,503,1204,0,3,0,4,66,1
2021-03-28,Pahang,701,2113,0,3,0,3,38,3
2021-03-28,Perak,359,2656,1,4,1,9,41,1
2021-03-28,Perlis,57,493,2,0,0,0,2,2
2021-03-28,Pulau Pinang,248,1249,0,24,0,15,132,0
2021-03-28,Sabah,595,2815,12,8,2,5,151,42
2021-03-28,Sarawak,870,2955,75,204,60,172,365,98
2021-03-28,Selangor,1227,4532,122,61,112,77,358,401
2021-03-28,Terengganu,212,1211,2,3,12,0,31,11
2021-03-28,W.P. Kuala Lumpur,343,3930,4,1,7,6,44,37
2021-03-28,W.P. Labuan,25,112,0,0,0,0,0,3
2021-03-29,Johor,952,4432,109,42,68,33,365,132
2021-03-29,Kedah,215,1783,1,13,0,20,136,7
2021-03-29,Kelantan,294,2283,0,21,2,33,164,0
2021-03-29,Melaka,125,1048,0,1,0,2,31,8
2021-03-29,Negeri Sembilan,503,1204,1,4,1,5,65,1
2021-03-29,Pahang,701,2113,0,17,0,7,48,2
2021-03-29,Perak,359,2656,0,4,0,8,37,0
2021-03-29,Perlis,57,493,0,0,0,0,2,2
2021-03-29,Pulau Pinang,248,1249,0,20,0,18,122,0
2021-03-29,Sabah,595,2815,17,16,13,13,140,47
2021-03-29,Sarawak,870,2955,61,158,51,189,357,104
2021-03-29,Selangor,1227,4532,136,53,104,78,334,418
2021-03-29,Terengganu,212,1211,2,2,4,8,25,10
2021-03-29,W.P. Kuala Lumpur,343,3930,2,1,1,3,43,35
2021-03-29,W.P. Labuan,25,112,0,0,1,0,0,2
2021-03-30,Johor,952,4432,113,41,74,37,372,166
2021-03-30,Kedah,215,1783,4,9,1,27,121,10
2021-03-30,Kelantan,304,2422,0,20,0,18,166,0
2021-03-30,Melaka,125,1048,0,1,0,3,29,8
2021-03-30,Negeri Sembilan,503,1204,0,1,2,6,57,2
2021-03-30,Pahang,701,2113,1,7,1,18,37,2
